Reporting Cycle Start Date,Reporting Cycle End Date,Campaign,Site ,Placement,Type,Ad,Size,Clicks,Impressions,Views,Click Through Rate, Average Cost Per Click ,CPM,Total Media Cost, Total Conversions, Post-Click Conversions, Post-Impression Conversions, RT container-Degree Completion Total Conversions, RT container-Degree Completion Post-Impression Conversions, RT container-Degree Completion Post-Click Conversions, RT container-Graduate Total Conversions, RT container-Graduate Post-Impression Conversions, RT container-Graduate Post-Click Conversions, RT container-Individual Courses Total Conversions, RT container-Individual Courses Post-Impression Conversions, RT container-Individual Courses Post-Click Conversions, RT container-Transfer Degree Total Conversions, RT container-Transfer Degree Post-Impression Conversions, RT container-Undergraduate Total Conversions, RT container-Undergraduate Post-Impression Conversions, RT container-Undergraduate Post-Click Conversions, USM-Degree Completion (Working Adults) Total Conversions, USM-Degree Completion (Working Adults) Post-Impression Conversions, USM-Graduate Degree Total Conversions, USM-Degree Completion (Working Adults) Post-Click Conversions, USM-Graduate Degree Post-Impression Conversions, USM-Graduate Degree Post-Click Conversions, USM-Traditional Undergraduate (HS students) Total Conversions, USM-Traditional Undergraduate (HS students) Post-Impression Conversions, USM-Traditional Undergraduate (HS students) Post-Click Conversions, USM-Transfer (Current Undergraduates) Total Conversions, USM-Transfer (Current Undergraduates) Post-Impression Conversions, USM-Transfer (Current Undergraduates) Post-Click Conversions, UG Thank You Page Total Conversions, UG Thank You Page Post-Impression Conversions, UG Thank You Page Post-Click Conversions, RT container-Transfer Degree Post-Click Conversions, Complete Degree Thank You Page Total Conversions, Complete Degree Thank You Page Post-Impression Conversions, Complete Degree Thank You Page Post-Click Conversions, USM-Individual Courses Total Conversions, USM-Individual Courses Post-Impression Conversions, USM-Individual Courses Post-Click Conversions, UG Transfer Thank You Page Total Conversions, UG Transfer Thank You Page Post-Impression Conversions, UG Transfer Thank You Page Post-Click Conversions
2/16/2015,2/16/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 1,Digital Display (web),USM_160x600_FINAL_1,160x600,2,1411,,0.001417434,0,3.85,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,1,1234,,0.000810373,0,3.85,4.75,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 3,Digital Display (web),USM_300x250_FINAL_1,300x250,0,863,,0,0,3.85,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 7,Digital Display (web),USM_728x90_FINAL_1,728x90,0,1868,,0,0,3.85,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON P,Video Display,Tracking Pixel,N/A,0,1,,0,0,13.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 1,Digital Display (web),USM_160x600_FINAL_1,160x600,4,1795,,0.002228412,0,10.2,18.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,1,373,,0.002680965,0,10.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 3,Digital Display (web),USM_300x250_FINAL_1,300x250,1,158,,0.006329114,0,10.2,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 7,Digital Display (web),USM_728x90_FINAL_1,728x90,0,384,,0,0,10.2,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Displ,Mobile Display,Tracking Pixel,N/A,6,444,,0.013513514,0,11.5,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Table,Mobile Display,Tracking Pixel,N/A,0,486,,0,0,11.5,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Display (,Mobile Display,Tracking Pixel,N/A,3,823,,0.0036452,0,6.95,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Tablet (7,Mobile Display,Tracking Pixel,N/A,7,1051,,0.006660324,0,8.3,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Pandora.com,Display Everywhere - GT: Portland & Lewiston MSA- Campus 13-20  DT: Looking to pursue a college degree [Undergrad Degree] 300x250,Digital Display (web),USM_300x250_V2_Pandora,300x250,8,798,,0.010025063,0,7.7,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Pandora.com,Mobile Audio Companion Banner- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,USM_300x250_V2_Pandora,300x250,0,15,,0,0,7.7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Pandora.com,Mobile Audio Companion Tile- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,Tracking Pixel,N/A,0,15,,0,0,7.7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Pandora.com,Mobile Audio- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree] Audio (Digital),Mobile Display,Tracking Pixel,N/A,0,15,,0,0,21.3,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 160x600,Digital Display (web),USM_160x600_FINAL_1,160x600,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 300x250,Digital Display (web),USM_300x250_FINAL_1,300x250,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 728x90,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 728x90,Digital Display (web),USM_728x90_FINAL_1,728x90,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 21-26 Demo: Looking to further education with graduate degree [Current Undergrads Graduate Degree]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_160x600_FINAL_2,160x600,0,1295,,0,0,3.85,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 21-26 Demo: Looking to further education with graduate degree [Current Undergrads Graduate Degree]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_300x250_FINAL_2,300x250,0,85,,0,0,3.85,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 21-26 Demo: Looking to further education with graduate degree [Current Undergrads Graduate Degree]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_728x90_FINAL_2,728x90,0,131,,0,0,3.85,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_160x600_FINAL_2,160x600,2,1230,,0.001626016,0,3.85,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,0,,#DIV/0!,0,3.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_300x250_FINAL_2,300x250,0,265,,0,0,3.85,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,0,,#DIV/0!,0,3.85,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_728x90_FINAL_2,728x90,0,239,,0,0,3.85,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600_1,160x600,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),USM_160x600_FINAL_2,160x600,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250_1,300x250,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),USM_300x250_FINAL_2,300x250,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 728x90,Digital Display (web),USM_728x90_FINAL_2,728x90,0,0,,#DIV/0!,0,416.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM008,BrandExchange.net,BT: A25-54- Higher Education Seekers(50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,0,5.4,0,5,0,5,2,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,0,3.3,0,13,0,13,3,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,0,3.3,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,0,3.3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2015,2/16/2015,USM009,MobileFuse.com,Geo-fencing: Within Radius Feeder schools in New England Campus & radius around USM campuses (Portland- Gorham- Lewiston) 18-24 Demo: Looking to transfer [Transfer Degree] Mobile Tablet (728x90/ 300x250),Mobile Display,Tracking Pixel,N/A,0,0,,#DIV/0!,0,8.3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
