Reporting Cycle Start Date,Reporting Cycle End Date,Campaign,Site ,Placement,Type,Ad,Size,Clicks,Impressions,Views,Click Through Rate, Average Cost Per Click ,CPM,Total Media Cost, Total Conversions, Post-Click Conversions, Post-Impression Conversions, RT container-Degree Completion Total Conversions, RT container-Degree Completion Post-Impression Conversions, RT container-Degree Completion Post-Click Conversions, RT container-Graduate Total Conversions, RT container-Graduate Post-Impression Conversions, RT container-Graduate Post-Click Conversions, RT container-Individual Courses Total Conversions, RT container-Individual Courses Post-Impression Conversions, RT container-Individual Courses Post-Click Conversions, RT container-Transfer Degree Total Conversions, RT container-Transfer Degree Post-Impression Conversions, RT container-Undergraduate Total Conversions, RT container-Undergraduate Post-Impression Conversions, RT container-Undergraduate Post-Click Conversions, USM-Degree Completion (Working Adults) Total Conversions, USM-Degree Completion (Working Adults) Post-Impression Conversions, USM-Graduate Degree Total Conversions, USM-Degree Completion (Working Adults) Post-Click Conversions, USM-Graduate Degree Post-Impression Conversions, USM-Graduate Degree Post-Click Conversions, USM-Traditional Undergraduate (HS students) Total Conversions, USM-Traditional Undergraduate (HS students) Post-Impression Conversions, USM-Traditional Undergraduate (HS students) Post-Click Conversions, USM-Transfer (Current Undergraduates) Total Conversions, USM-Transfer (Current Undergraduates) Post-Impression Conversions, USM-Transfer (Current Undergraduates) Post-Click Conversions, UG Thank You Page Total Conversions, UG Thank You Page Post-Impression Conversions, UG Thank You Page Post-Click Conversions, RT container-Transfer Degree Post-Click Conversions, Complete Degree Thank You Page Total Conversions, Complete Degree Thank You Page Post-Impression Conversions, Complete Degree Thank You Page Post-Click Conversions, USM-Individual Courses Total Conversions, USM-Individual Courses Post-Impression Conversions, USM-Individual Courses Post-Click Conversions, UG Transfer Thank You Page Total Conversions, UG Transfer Thank You Page Post-Impression Conversions, UG Transfer Thank You Page Post-Click Conversions
12/31/2014,12/31/2014,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 728x90,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 1,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,6,1702,,0.003525264,2.89,10.2,17.36,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,1,679,,0.001472754,6.93,10.2,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 7,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,1,412,,0.002427184,4.2,10.2,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Displ,Mobile Display,Tracking Pixel,N/A,1,418,,0.002392344,4.81,11.5,4.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Table,Mobile Display,Tracking Pixel,N/A,1,449,,0.002227171,5.16,11.5,5.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM006,YouTube.com,TrueView: Geo: Boston- Manchester- Portland MSA's A18-24 [Current Undergrads Transfer],Video Display,Tracking Pixel,N/A,4,1432,399,0.28%,9.62,26.86470318,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600_1,160x600,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250_1,300x250,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,3.3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,BrandExchange.net,Retargeting: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,3.3,0,9,0,9,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 300x250 09/01/2014,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,3.3,0,9,0,9,2,2,0,4,4,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,BrandExchange.net,ROS: 50 mi radius of Portland & Lewiston (Working adults-degree completion) 728x90 09/01/2014,Digital Display (web),USM_WA_UG_Border_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,3.3,0,5,0,5,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion] Pre-Roll Video,Video Display,Tracking Pixel,N/A,2,101,,0.01980198,0.7,13.8,1.39,4,0,4,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_WA_UG_Border_160x600,160x600,0,109,,0,#DIV/0!,3.85,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_WA_UG_Border_300x250,300x250,0,140,,0,#DIV/0!,3.85,0.54,4,0,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM008,Collective.com,Geo: 50 miles of both Portland & Lewiston Age: Campus 25-54  Demo: Looking to further education- go back to school and complete degree [Working Adults Degree Completion]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_WA_UG_Border_728x90,728x90,1,178,,0.005617978,0.69,3.85,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer] Pre-Roll Video,Video Display,Tracking Pixel,N/A,1,83,,0.012048193,1.15,13.8,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_UG_Transfer_160x600,160x600,0,53,,0,#DIV/0!,3.85,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_Transfer_300x250,300x250,0,60,,0,#DIV/0!,3.85,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Collective.com,Geo: Within Radius Feeder schools in New England Campus 18-24 Demo: Looking to transfer [Current Undergrads Transfer]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_Transfer_728x90,728x90,0,110,,0,#DIV/0!,3.85,0.42,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,MobileFuse.com,Geo-fencing: Within Radius Feeder schools in New England Campus & radius around USM campuses (Portland- Gorham- Lewiston) 18-24 Demo: Looking to transfer [Transfer Degree] Mobile Display (320x50/ 300x50),Mobile Display,Tracking Pixel,N/A,11,587,,0.018739353,0.37,6.95,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,MobileFuse.com,Geo-fencing: Within Radius Feeder schools in New England Campus & radius around USM campuses (Portland- Gorham- Lewiston) 18-24 Demo: Looking to transfer [Transfer Degree] Mobile Tablet (728x90/ 300x250),Mobile Display,Tracking Pixel,N/A,8,1714,,0.004667445,1.78,8.3,14.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Pandora.com,Display Everywhere - Geo: Boston- Manchester- Portland MSA's A18-24 Demo: Looking to transfer [Current Undergrads Transfer] 300x250,Digital Display (web),Tracking Pixel,N/A,2,201,,0.009950249,0.77,7.7,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Pandora.com,Mobile Audio - Geo: Boston- Manchester- Portland MSA- A 21-24 Demo: Looking to transfer [Current Undergrads Transfer] Audio (Digital),Mobile Display,Tracking Pixel,N/A,0,197,,0,#DIV/0!,21.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Pandora.com,Mobile Audio Companion Banner - Geo: Boston- Manchester- Portland MSA- A 21-24 Demo: Looking to transfer [Current Undergrads Transfer] 300x250,Mobile Display,Tracking Pixel,N/A,5,184,,0.027173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,Pandora.com,Mobile Audio Companion Tile- Geo: Boston- Manchester- Portland MSA- A 21-24 Demo: Looking to transfer [Current Undergrads Transfer] 500x500,Mobile Display,Tracking Pixel,N/A,0,184,,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,12/31/2014,USM009,YouTube.com,TrueView: Geo: Boston- Manchester- Portland MSA's A18-24 [Current Undergrads Transfer],Video Display,Tracking Pixel,N/A,7,1433,310,0.49%,5.5,26.84595601,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 1,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,0,1229,,0,#DIV/0!,3.85,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,7,2589,,0.002703747,1.42,3.85,9.97,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON 7,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,10,1556,,0.006426735,0.6,3.85,5.99,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Collective.com,Geo: 50 miles of Portland & Lewiston-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree]; RT/LAL/RON P,Video Display,Tracking Pixel,N/A,5,967,,0.005170631,2.67,13.8,13.34,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Display (,Mobile Display,Tracking Pixel,N/A,5,835,,0.005988024,1.16,6.95,5.8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,MobileFuse.com,Geo: 50 miles of Portland & Lewiston- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-18 Demo: Looking to pursue a college degree [Undergrad Degree] Mobile Tablet (7,Mobile Display,Tracking Pixel,N/A,3,803,,0.00373599,2.22,8.3,6.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Pandora.com,Display Everywhere - GT: Portland & Lewiston MSA- Campus 13-20  DT: Looking to pursue a college degree [Undergrad Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,11,2576,,0.004270186,1.8,7.7,19.84,5,3,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Pandora.com,Mobile Audio Companion Banner- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,fy15_lg_hs_ug__300x250,300x250,3,323,,0.009287926,0.83,7.7,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Pandora.com,Mobile Audio Companion Tile- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree],Mobile Display,500x500_3,500x500,3,604,,0.004966887,1.55,7.7,4.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Pandora.com,Mobile Audio- GT: Portland & Lewiston MSA- A13-20 DT: Looking to pursue a college degree [Undergrad Degree] Audio (Digital),Mobile Display,Tracking Pixel,N/A,0,364,,0,#DIV/0!,21.3,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 300x250,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,Petersons.com,Premium Profile Package (12 months all inclusive) [Undergrad Degree] 728x90,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 1,Digital Display (web),fy15_lg_hs_ug__160x600,160x600,9,1742,,0.005166475,1.97,10.2,17.77,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 3,Digital Display (web),fy15_lg_hs_ug__300x250,300x250,1,729,,0.001371742,7.44,10.2,7.44,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus-  Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle  Campus 15-18  Demo: Looking to pursue a college degree [Undergrad Degree] 7,Digital Display (web),fy15_lg_hs_ug_728x90,728x90,0,573,,0,#DIV/0!,10.2,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Displ,Mobile Display,Tracking Pixel,N/A,1,438,,0.002283105,5.04,11.5,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM006,SparkNotes.com,Geo: 50 miles of both Portland & Lewiston Campus- Key pockets in New England- Greater Boston- Manchester- NH- Include in-state: Bangor- Fort Kent- Houlton- Caribou- Presque Isle Campus 15-19 Demo: Looking to pursue a colleg [Undergrad Degree] Mobile Table,Mobile Display,Tracking Pixel,N/A,1,487,,0.002053388,5.6,11.5,5.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,1317,,0,#DIV/0!,3.85,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,573,,0,#DIV/0!,3.85,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Collective.com,Geo: 50 miles of both Portland & Lewiston Campus Age: 25-54 Demo: Looking to further education with graduate degree [Working Adults Graduate Degree]; Also with RT/LAL/RON 728x90,Digital Display (web),USM_UG_HS_728x90,728x90,0,613,,0,#DIV/0!,3.85,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),USM_UG_HS_160x600,160x600,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 160x600,Digital Display (web),fy15_lg_hs_ug__160x600_1,160x600,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,1/1/2015,USM007,Petersons.com,Premium Profile Package (12 months all inclusive)  [Working Adults Graduate Degree] 300x250,Digital Display (web),USM_UG_HS_300x250,300x250,0,0,,#DIV/0!,#DIV/0!,416.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
